snapshot,country,technology,value,unit
2045-08-30 16:00:00,XY,IND_BOILER,10371.5,MW
2045-08-31 17:00:00,XY,IND_BOILER,8706.9,MW
2045-09-01 18:00:00,XY,IND_BOILER,10178.5,MW
2045-09-02 19:00:00,XY,IND_BOILER,12195.3,MW
2045-09-03 20:00:00,XY,IND_BOILER,12575.0,MW
2045-09-04 21:00:00,XY,IND_BOILER,12977.4,MW
2045-09-05 22:00:00,XY,IND_BOILER,12776.2,MW
2045-09-06 23:00:00,XY,IND_BOILER,12273.2,MW
2045-09-08 00:00:00,XY,IND_BOILER,10361.8,MW
2045-09-09 01:00:00,XY,IND_BOILER,10160.6,MW
2045-09-10 02:00:00,XY,IND_BOILER,9959.4,MW
2045-09-11 03:00:00,XY,IND_BOILER,9858.8,MW
2045-09-12 04:00:00,XY,IND_BOILER,9813.1,MW
2045-09-13 05:00:00,XY,IND_BOILER,9557.0,MW
2045-09-14 06:00:00,XY,IND_BOILER,9031.4,MW
2045-09-15 07:00:00,XY,IND_BOILER,9959.4,MW
2045-09-16 08:00:00,XY,IND_BOILER,11003.5,MW
2045-09-17 09:00:00,XY,IND_BOILER,11692.7,MW
2045-09-18 10:00:00,XY,IND_BOILER,10205.6,MW
2045-09-19 11:00:00,XY,IND_BOILER,9965.8,MW
2045-09-20 12:00:00,XY,IND_BOILER,9009.3,MW
2045-09-21 13:00:00,XY,IND_BOILER,7780.2,MW
2045-09-22 14:00:00,XY,IND_BOILER,8349.5,MW
2045-09-23 15:00:00,XY,IND_BOILER,11304.3,MW
2045-09-24 16:00:00,XY,IND_BOILER,11304.8,MW
2045-09-25 17:00:00,XY,IND_BOILER,12021.6,MW
2045-09-26 18:00:00,XY,IND_BOILER,12188.3,MW
2045-09-27 19:00:00,XY,IND_BOILER,12223.8,MW
2045-09-28 20:00:00,XY,IND_BOILER,10361.8,MW
2045-09-29 21:00:00,XY,IND_BOILER,10563.0,MW
2045-09-30 22:00:00,XY,IND_BOILER,12373.8,MW
2045-10-01 23:00:00,XY,IND_BOILER,12575.0,MW
2045-10-03 00:00:00,XY,IND_BOILER,12474.4,MW
2045-10-04 01:00:00,XY,IND_BOILER,10864.8,MW
2045-10-05 02:00:00,XY,IND_BOILER,9758.2,MW
2045-10-06 03:00:00,XY,IND_BOILER,8852.8,MW
2045-10-07 04:00:00,XY,IND_BOILER,8852.8,MW
2045-10-08 05:00:00,XY,IND_BOILER,9557.0,MW
2045-10-09 06:00:00,XY,IND_BOILER,10462.4,MW
2045-10-10 07:00:00,XY,IND_BOILER,11267.2,MW
2045-10-11 08:00:00,XY,IND_BOILER,10977.5,MW
2045-10-12 09:00:00,XY,IND_BOILER,8894.4,MW
2045-10-13 10:00:00,XY,IND_BOILER,8242.7,MW
2045-10-14 11:00:00,XY,IND_BOILER,9899.4,MW
