flow,snapshot,value,unit
YZ_CE_to_YZ_NR,2050-08-23 09:00:00,-1767.7195524724616,MW
YZ_CE_to_YZ_NR,2050-08-24 10:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-08-25 11:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-08-26 12:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-08-27 13:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-08-28 14:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-08-29 15:00:00,-1954.6872783398853,MW
YZ_CE_to_YZ_NR,2050-08-30 16:00:00,-2572.299952723826,MW
YZ_CE_to_YZ_NR,2050-08-31 17:00:00,-1450.6068542902688,MW
YZ_CE_to_YZ_NR,2050-09-01 18:00:00,3100.0,MW
YZ_CE_to_YZ_NR,2050-09-02 19:00:00,-384.28110451710563,MW
YZ_CE_to_YZ_NR,2050-09-03 20:00:00,384.599479791731,MW
YZ_CE_to_YZ_NR,2050-09-04 21:00:00,-1597.4997861503366,MW
YZ_CE_to_YZ_NR,2050-09-05 22:00:00,-1260.5971368035443,MW
YZ_CE_to_YZ_NR,2050-09-06 23:00:00,-35.51976254953047,MW
YZ_CE_to_YZ_NR,2050-09-08 00:00:00,455.38074629143705,MW
YZ_CE_to_YZ_NR,2050-09-09 01:00:00,-1556.9707142176317,MW
YZ_CE_to_YZ_NR,2050-09-10 02:00:00,-1345.7677800049312,MW
YZ_CE_to_YZ_NR,2050-09-11 03:00:00,-401.40552520759934,MW
YZ_CE_to_YZ_NR,2050-09-12 04:00:00,-501.6581567865594,MW
YZ_CE_to_YZ_NR,2050-09-13 05:00:00,-675.883698235519,MW
YZ_CE_to_YZ_NR,2050-09-14 06:00:00,-295.6096561485201,MW
YZ_CE_to_YZ_NR,2050-09-15 07:00:00,-533.9051959026456,MW
YZ_CE_to_YZ_NR,2050-09-16 08:00:00,-2870.5960151438576,MW
YZ_CE_to_YZ_NR,2050-09-17 09:00:00,-1137.7975786967027,MW
YZ_CE_to_YZ_NR,2050-09-18 10:00:00,-3071.1935387221524,MW
YZ_CE_to_YZ_NR,2050-09-19 11:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-09-20 12:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-09-21 13:00:00,-3063.0924248020538,MW
YZ_CE_to_YZ_NR,2050-09-22 14:00:00,-3100.0,MW
